"sp_code","Site","Date","YYYYMMDD","Transect","TransectBin","Transect_m","species_common","species_scientific","Death","width_mm","mass_g","Notes","Measurers"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",29,4.19692888147555,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Whole",15,0.704065333476525,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",33,5.9551620089484,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_03","7/23/2017",20170724,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Sea Otter",56,24.9373906587677,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_03","7/23/2017",20170724,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Crab",78,61.1716247542655,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_05","7/24/2017",20170725,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",38,8.72593173987982,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_01","7/8/17",20170709,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Whole",47,15.5166809714066,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_L_01","7/8/17",20170709,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Whole",41,10.7195490460083,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_L_01","7/8/17",20170709,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Whole",49,17.3703598849317,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",61,31.4362710642485,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_H_05","7/24/2017",20170725,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",16,0.838522546782512,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_01","7/8/17",20170709,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Crab",44,12.9785949766876,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_L_01","7/8/17",20170709,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Whole",61,31.4362710642485,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_L_01","7/8/17",20170709,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Whole",50,18.3471496538182,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_L_02","7/14/2017",20170715,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",58,27.4233709462664,"","Tiff Stephens"
"CLAMST","2017_L_02","7/14/2017",20170715,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",22,1.98627076902264,"","Tiff Stephens"
"CLAMST","2017_L_02","7/14/2017",20170715,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",24,2.51402663328876,"","Tiff Stephens"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",39,9.36183079611205,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_M_04","7/11/17",20170712,"Edge",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",62,32.851448759334,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_04","7/11/17",20170712,"Edge",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",67,40.5292341600314,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_04","7/11/17",20170712,"Edge",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",51,19.3578833530979,"Estimate","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_H_02","8/21/2017",20170822,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Whole",36,7.53745971069817,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_02","8/21/2017",20170822,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",50,18.3471496538182,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_01","7/8/17",20170709,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Whole",36,7.53745971069817,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_H_02","8/21/2017",20170822,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",40,10.0261982602761,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_01","8/18/2017",20170819,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Whole",30,4.60046985679331,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_M_07","7/25/2017",20170726,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Sea Otter",47,15.5166809714066,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_05","7/11/17",20170712,"Inside",1,"0-25","Steamer clam","Protothaca staminea","Crab",32,5.47903371646848,"Estimate","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",41,10.7195490460083,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_06","7/23/2017",20170724,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Sea Otter",30,4.60046985679331,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_06","7/23/2017",20170724,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",32,5.47903371646848,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_02","8/21/2017",20170822,"Edge",3,"51-75","Steamer clam","Protothaca staminea","Whole",43,12.1952416237475,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_02","8/21/2017",20170822,"Edge",3,"51-75","Steamer clam","Protothaca staminea","Whole",48,16.4270319751599,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_02","8/21/2017",20170822,"Edge",3,"51-75","Steamer clam","Protothaca staminea","Whole",33,5.9551620089484,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Crab",35,6.98383701975007,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_02","7/14/2017",20170715,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Crab",50,18.3471496538182,"Estimate","Tiff Stephens"
"CLAMST","2017_L_02","7/14/2017",20170715,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Crab",52,20.403040246503,"","Tiff Stephens"
"CLAMST","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Steamer clam","Protothaca staminea","Whole",46,14.6388189609294,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",43,12.1952416237475,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",39,9.36183079611205,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_02","8/21/2017",20170822,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Sea Otter",44,12.9785949766876,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_M_07","7/25/2017",20170726,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",31,5.0276530323904,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",52,20.403040246503,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_05","6/26/2017",20170627,"Inside",1,"0-25","Steamer clam","Protothaca staminea","Whole",18,1.15354827875726,"","Ginny Eckert, Tiff Stephens"
"CLAMST","2017_M_08","8/21/2017",20170822,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Whole",37,8.11798230718509,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_M_07","7/25/2017",20170726,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",42,11.4423943208142,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_07","7/25/2017",20170726,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",38,8.72593173987982,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Sea Otter",42,11.4423943208142,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_07","7/25/2017",20170726,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",35,6.98383701975007,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_03","7/20/2017",20170721,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Whole",50,18.3471496538182,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMST","2017_M_03","7/20/2017",20170721,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",36,7.53745971069817,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Sea Otter",57,26.1617590111235,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Crab",62,32.851448759334,"Estimate","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Crab",50,18.3471496538182,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_07","7/25/2017",20170726,"Inside",1,"0-25","Steamer clam","Protothaca staminea","Sea Otter",45,13.7929549897008,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_08","8/21/2017",20170822,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",47,15.5166809714066,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_M_03","7/20/2017",20170721,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",30,4.60046985679331,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMST","2017_L_06","7/22/2017",20170723,"Outside",4,"51-75","Steamer clam","Protothaca staminea","Whole",36,7.53745971069817,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",44,12.9785949766876,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_L_06","7/22/2017",20170723,"Outside",4,"51-75","Steamer clam","Protothaca staminea","Whole",41,10.7195490460083,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Whole",43,12.1952416237475,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Whole",39,9.36183079611205,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_H_06","7/23/2017",20170724,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",27,3.45852488607244,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_05","7/24/2017",20170725,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Whole",14,0.584080291661177,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_04","6/27/2017",20170628,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",53,21.4830968611597,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMST","2017_M_07","7/25/2017",20170726,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Whole",41,10.7195490460083,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_01","8/18/2017",20170819,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Whole",34,6.45658301094618,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_05","7/24/2017",20170725,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Sea Otter",41,10.7195490460083,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_05","6/26/2017",20170627,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",49,17.3703598849317,"","Ginny Eckert, Tiff Stephens"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",42,11.4423943208142,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",36,7.53745971069817,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",34,6.45658301094618,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",33,5.9551620089484,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_06","7/23/2017",20170724,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",30,4.60046985679331,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_05","7/11/17",20170712,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",38,8.72593173987982,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",42,11.4423943208142,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",52,20.403040246503,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",30,4.60046985679331,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_02","8/21/2017",20170822,"Edge",3,"51-75","Steamer clam","Protothaca staminea","Whole",34,6.45658301094618,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_07","7/21/2017",20170722,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Crab",41,10.7195490460083,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",44,12.9785949766876,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",39,9.36183079611205,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_06","7/22/2017",20170723,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Crab",48,16.4270319751599,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_06","7/22/2017",20170723,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Whole",42,11.4423943208142,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",45,13.7929549897008,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_03","7/23/2017",20170724,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Crab",62,32.851448759334,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_03","7/23/2017",20170724,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Crab",55,23.7498020837087,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",46,14.6388189609294,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",50,18.3471496538182,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_04","6/27/2017",20170628,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Whole",55,23.7498020837087,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMST","2017_L_04","6/27/2017",20170628,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Whole",49,17.3703598849317,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMST","2017_M_05","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Sea Otter",38,8.72593173987982,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_M_05","7/11/17",20170712,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Crab",33,5.9551620089484,"","Ashley Bolwerk, Cathy Mattson"
"CLAMST","2017_L_06","7/22/2017",20170723,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",34,6.45658301094618,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_07","7/25/2017",20170726,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",42,11.4423943208142,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Sea Otter",30,4.60046985679331,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_M_07","7/25/2017",20170726,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",39,9.36183079611205,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_01","7/8/17",20170709,"Inside",3,"51-75","Steamer clam","Protothaca staminea","Crab",60,30.0601689885211,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_L_01","7/8/17",20170709,"Inside",3,"51-75","Steamer clam","Protothaca staminea","Crab",51,19.3578833530979,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_H_02","8/21/2017",20170822,"Inside",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",64,35.8008387268621,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_05","7/24/2017",20170725,"Outside",2,"26-50","Steamer clam","Protothaca staminea","Sea Otter",37,8.11798230718509,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Sea Otter",36,7.53745971069817,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_01","7/8/17",20170709,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Whole",52,20.403040246503,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMST","2017_L_06","7/22/2017",20170723,"Outside",4,"51-75","Steamer clam","Protothaca staminea","Whole",42,11.4423943208142,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Sea Otter",37,8.11798230718509,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_H_05","7/24/2017",20170725,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Whole",33,5.9551620089484,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_04","6/27/2017",20170628,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",49,17.3703598849317,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMST","2017_L_05","6/26/2017",20170627,"Edge",4,"76-100","Steamer clam","Protothaca staminea","Whole",55,23.7498020837087,"","Ginny Eckert, Tiff Stephens"
"CLAMST","2017_H_07","8/19/2017",20170820,"Inside",2,"26-50","Steamer clam","Protothaca staminea","Sea Otter",43,12.1952416237475,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Crab",33,5.9551620089484,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_07","7/25/2017",20170726,"Outside",1,"0-25","Steamer clam","Protothaca staminea","Whole",34,6.45658301094618,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Steamer clam","Protothaca staminea","Whole",50,18.3471496538182,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMST","2017_M_04","7/11/17",20170712,"Outside",3,"51-75","Steamer clam","Protothaca staminea","Whole",34,6.45658301094618,"","Ashley Bolwerk, Cathy Mattson"
