site,collection_date,YYYYMMDD,quadrat,plant,rhi_length,node1,node2,node3,node4,node5,leaf_length1,leaf_length2,leaf_length3,leaf_length4,leaf_length5,leaf_length6,leaf_length7,leaf_length8,leaf_length9,leaf_length10,leaf_width1,leaf_width2,leaf_width3,leaf_width4,leaf_width5,leaf_width6,leaf_width7,leaf_width8,leaf_width9,leaf_width10,pad_mass_g,pad_epiphyte_mass_g,rhi_mass_fw,rhi_foil,rhi_foil_dw_g,shoot_mass_fw,shoot_foil,shoot_foil_dw,xs_shoot_mass_fw,xs_shoot_foil,xs_shoot_foil_dw,xs_pad_mass_g,xs_epiphyte_pad_mass_g,iso_count,iso_fw,iso_foil,iso_foil_dw,gamm_amph_count,gamm_amph_fw,gamm_amph_foil,gamm_amph_foil_dw,caprel_count,caprel_fw,caprel_foil,caprel_foil_dw,limpet_count,limpet_fw,limpet_foil,limpet_foil_dw,gastropod_count,gastropod_fw,gastropod_foil,gastropod_foil_dw,crab_count,crab_fw,crab_foil,crab_foil_dw,polychaete_count,other_animal_notes,notes
2017_L_07,22/7/17,20170722,4,2,5.0,1.8,1.5,1.1,,,48.6,47.6,39.9,56.9,23.4,,,,,,0.4,0.5,0.4,0.5,0.5,,,,,,0.6375,0.6376,0.6185,0.7239,0.8213,1.5217,2.6166,2.8926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,4,3,5.0,2.0,2.5,,,,46.2,41.9,55.9,7.1,52.2,19.9,,,,,0.5,0.5,0.5,0.6,0.5,0.5,,,,,0.6222,0.6240,0.5503,0.7561,0.8261,1.7812,2.2688,2.5750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,4,4,5.0,2.3,2.0,,,,38.6,13.8,29.1,41.0,42.2,,,,,,0.5,0.3,0.4,0.4,0.5,,,,,,0.6205,0.6205,0.4221,0.6055,0.6712,1.1070,2.2090,2.4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,4,5,5.0,1.6,1.2,0.9,,,29.0,40.9,38.8,20.8,29.3,8.7,,,,,0.4,0.4,0.4,0.4,0.4,0.4,,,,,0.6318,0.6318,0.3824,0.6827,0.7439,1.0216,2.3632,2.5480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,5,1,5.0,0.4,0.5,0.7,0.8,0.9,15.2,39.0,42.5,14.0,47.6,,,,,,0.5,0.5,0.4,0.4,0.4,,,,,,0.6334,0.6345,0.6085,0.6958,0.7955,1.0323,2.7825,2.9523,5.2934,2.6915,3.3787,,,2,0.0103,0.2694,0.2714,,,,,2,0.0040,0.2958,0.2960,,,,,,,,,,,,,4,,
2017_L_07,22/7/17,20170722,5,2,5.0,0.6,1.0,1.0,1.5,,36.8,62.4,65.0,37.1,,,,,,,0.4,0.5,0.4,0.4,,,,,,,0.6414,0.6489,0.6092,0.5828,0.6851,1.5997,2.6709,2.9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,5,3,5.0,1.0,0.9,1.1,,,47.8,30.0,49.2,21.1,16.9,,,,,,0.5,0.5,0.4,0.5,0.5,,,,,,0.6367,0.6368,0.5608,0.7131,0.7973,1.2250,2.3805,2.6164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,5,4,5.0,1.4,1.6,1.6,,,26.8,72.4,46.9,52.2,39.0,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,0.6285,0.6327,0.7092,0.6336,0.7422,2.2520,2.7755,3.1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,5,5,5.0,1.2,1.1,1.5,,,41.4,70.2,39.1,61.8,48.4,,,,,,0.5,0.6,0.6,0.6,0.6,,,,,,0.6162,0.6220,0.9050,0.6354,0.7564,2.6328,2.2462,2.6604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,6,1,4.0,0.4,0.6,0.7,0.3,0.2,44.8,7.5,33.8,37.2,42.0,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.6585,0.6585,0.6508,0.6430,0.7313,0.8953,2.2228,2.3747,2.5062,2.8159,3.1548,,,1,0.0008,0.2846,0.2847,,,,,1,0.0020,0.2849,0.2851,,,,,1,0.0015,0.2781,0.2789,,,,,4,,
2017_L_07,22/7/17,20170722,6,2,5.0,1.0,1.2,0.7,0.7,0.8,39.9,50.0,49.0,39.1,20.9,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,0.7062,0.7062,1.0167,0.6567,0.7993,1.6924,2.5826,2.8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,6,3,5.0,1.5,1.2,1.2,1.0,,39.6,31.2,26.9,7.8,28.7,37.8,7.9,,,,0.5,0.5,0.5,0.3,0.5,0.5,0.5,,,,0.7145,0.7146,0.8242,0.6663,0.7668,1.2565,2.5726,2.7826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,6,4,5.0,1.4,1.1,1.1,1.0,,38.1,43.4,42.4,43.8,17.5,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,0.7019,0.7020,0.7755,0.5712,0.6823,1.4738,2.7529,2.9860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,6,5,5.0,1.1,0.6,0.4,0.5,0.6,22.7,24.0,5.2,19.2,16.3,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.7262,0.7272,0.8357,0.5674,0.6729,0.4909,2.5778,2.6694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,7,1,5.0,0.3,0.4,0.5,0.4,0.3,30.0,31.2,20.2,19.8,,,,,,,0.4,0.3,0.4,0.4,,,,,,,0.6798,0.6798,0.4731,0.5818,0.6689,0.5371,2.3185,2.4405,5.9886,2.9593,3.7346,,,2,0.015,0.2885,0.2921,,,,,2,0.0043,0.3033,0.3042,,,,,,,,,,,,,10,,
2017_L_07,22/7/17,20170722,7,3,5.0,0.6,0.5,0.6,0.8,0.9,37.0,37.6,23.0,17.5,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.5670,0.5670,0.6458,0.6212,0.7363,0.7592,2.4209,2.5534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,7,2,5.0,0.7,0.8,0.8,0.9,0.8,17.1,28.0,23.4,13.0,29.0,,,,,,0.5,0.5,0.5,0.4,0.4,,,,,,0.6312,0.6322,0.8774,0.6271,0.7481,0.8947,2.8845,3.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,7,4,5.0,0.6,0.5,0.5,0.6,0.9,36.0,34.8,34.5,16.4,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.6398,0.6398,0.6867,0.5391,0.6515,0.8067,2.6341,2.7883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,7,5,5.0,0.5,0.5,0.5,0.7,0.9,30.0,20.5,17.3,26.1,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.6268,0.6268,0.8111,0.7441,0.8706,0.5995,2.5573,2.6590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,8,1,3.8,0.4,0.5,0.5,0.5,0.5,30.1,17.0,25.5,5.8,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.6378,0.6378,0.3054,0.6121,0.6493,0.4092,2.7306,2.7902,1.4711,2.9041,3.0745,,,1,0.006,0.5657,0.5673,,,,,8,0.0133,0.5570,0.5591,,,,,2,0.0084,0.5280,0.5300,,,,,4,,
2017_L_07,22/7/17,20170722,8,2,5.0,0.8,0.7,0.4,0.4,0.5,34.2,28.2,23.9,14.8,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.6489,0.6489,0.7437,0.6331,0.7195,0.5683,2.3286,2.4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,8,3,3.4,0.5,0.5,0.5,0.7,0.9,32.9,12.8,24.2,30.7,,,,,,,0.4,0.3,0.4,0.4,,,,,,,0.6251,0.6251,0.3359,0.5538,0.6105,0.6131,2.1391,2.2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,8,4,5.0,0.5,0.8,0.5,0.5,0.9,9.5,25.7,30.9,31.7,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.7070,0.7070,0.7893,0.5061,0.6217,0.6301,2.5460,2.6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,8,5,5.0,1.1,0.7,0.8,0.5,0.5,17.5,23.0,12.3,16.6,,,,,,,0.3,0.3,0.3,0.3,,,,,,,0.6046,0.6046,1.2621,0.5067,0.6853,0.3145,2.2745,2.3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,1,1,3.7,0.5,1.1,0.4,0.6,0.4,37.2,42.9,25.7,42.0,7.5,,,,,,0.4,0.4,0.3,0.3,0.3,,,,,,0.7098,0.7107,0.3341,0.5562,0.6062,0.6635,0.6358,0.7487,8.3682,0.7302,2.3212,,,1,0.2209,0.8293,0.8718,18,0.0547,0.8255,0.8327,2,0.0168,0.7559,0.7567,9,0.1190,0.7929,0.8276,,,,,,,,,7,,
2017_M_02,24/5/17,20170524,1,2,5.0,0.5,1.5,0.9,1.0,,10.0,25.9,33.4,33.0,28.2,,,,,,0.3,0.3,0.3,0.3,0.3,,,,,,0.6638,0.6653,0.4032,0.6029,0.6789,0.7256,0.7782,0.9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,1,3,5.0,0.9,0.5,0.4,0.4,0.4,28.6,20.5,13.6,10.4,23.2,,,,,,0.2,0.3,0.3,0.2,0.3,,,,,,0.7060,0.7069,0.6829,0.5748,0.6976,0.5167,0.4603,0.5468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,1,4,5.0,0.5,3.0,2.0,,,46.6,41.0,50.4,28.2,12.2,11.0,,,,,0.4,0.5,0.4,0.4,0.2,0.3,,,,,0.6029,0.6039,0.6518,0.5326,0.6137,1.4130,0.5156,0.7602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,1,5,3.5,0.6,1.4,0.4,,,33.0,29.5,35.8,28.1,9.0,,,,,,0.3,0.3,0.3,0.3,0.3,,,,,,0.6630,0.6630,0.3796,0.5682,0.6204,0.8146,0.6239,0.7580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,2,1,4.8,1.4,1.0,0.8,0.3,,30.0,8.4,31.4,15.8,27.5,,,,,,0.2,0.3,0.3,0.3,0.2,,,,,,0.6318,0.6340,0.3907,0.6408,0.7009,0.6539,0.5863,0.6898,5.1553,1.3861,2.2369,,,2,0.3051,0.8993,0.9509,,,,,1,0.0168,0.7327,0.7343,6,0.0752,0.5212,0.5416,2,0.0238,0.9398,0.9487,,,,,6,,
2017_M_02,24/5/17,20170524,2,2,5.0,2.9,1.9,,,,8.7,24.8,37.7,33.6,36.0,9.2,3.1,,,,0.3,0.4,0.4,0.4,0.4,0.3,0.2,,,,0.7230,0.7230,0.5092,0.6557,0.7258,1.0915,0.5423,0.7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,2,3,5.0,2.0,1.5,1.1,0.5,,39.2,7.4,19.6,30.2,36.5,2.6,4.9,,,,0.4,0.2,0.4,0.3,0.3,0.3,0.3,,,,0.6757,0.6759,0.7679,0.5403,0.6484,0.8997,0.5795,0.7215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,2,4,2.6,0.9,0.8,0.6,,,12.9,32.1,17.6,40.3,16.5,6.9,2.1,35.0,32.2,16.0,0.3,0.4,0.3,0.5,0.3,0.3,0.2,0.4,0.4,0.3,0.6997,0.7024,0.8579,0.4936,0.5781,1.6790,0.5219,0.7714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,2,5,4.4,1.1,1.6,0.6,0.8,,33.5,14.7,6.3,40.1,16.0,33.2,42.5,,,,0.3,0.3,0.3,0.4,0.4,0.4,0.4,,,,0.7638,0.7638,0.4166,0.5830,0.6560,1.0440,0.5819,0.7483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,3,1,3.8,0.8,0.4,0.4,0.5,0.2,19.5,30.4,4.1,15.2,26.6,30.5,,,,,0.3,0.3,0.2,0.3,0.3,0.3,,,,,0.6684,0.6704,0.2109,0.6608,0.6891,0.5561,0.4565,0.5436,10.7916,1.3096,2.9533,,,1,0.1884,0.7177,0.7513,,0.0065,0.8517,0.8517,,,,,12,0.1832,0.5752,0.6214,12,0.0992,0.6592,0.6992,,,,,7,"13 barnacles, 1 brittle star",
2017_M_02,24/5/17,20170524,3,2,1.8,0.5,0.3,0.2,0.1,0.1,17.0,25.1,13.6,24.1,,,,,,,0.2,0.3,0.3,0.3,,,,,,,0.7625,0.7625,0.1475,0.5265,0.5488,0.3254,0.6537,0.7092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,3,3,5.0,0.8,1.8,1.4,,,32.7,5.2,38.2,22.0,35.1,34.0,,,,,0.5,0.6,0.6,0.7,0.7,0.5,,,,,0.7348,0.7348,1.2421,0.7301,0.8891,2.2467,0.6498,1.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,3,4,2.5,1.4,0.9,,,,32.3,32.1,6.0,25.6,35.1,,,,,,0.4,0.5,0.5,0.5,0.5,,,,,,0.6475,0.6475,0.3750,1.2894,1.3450,1.4878,0.6898,0.9566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,3,5,5.0,0.5,0.9,0.6,0.8,,33.2,28.0,21.3,32.6,,,,,,,0.5,0.5,0.5,0.6,,,,,,,0.7285,0.7288,1.0969,1.3204,1.5087,1.3072,0.5922,0.8463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,4,1,5.0,1.4,2.6,,,,40.4,19.4,31.0,41.4,1.9,39.9,,,,,0.4,0.5,0.4,0.4,0.2,0.4,,,,,0.7540,0.7540,0.4419,1.0999,1.1574,1.2395,0.6325,0.8937,5.6654,1.4301,2.4626,,,,,,,,,,,,,,,15,0.2342,0.6357,0.6939,6,0.1351,0.8051,0.8722,,,,,6,1 barnacle,
2017_M_02,24/5/17,20170524,4,2,3.9,0.8,1.0,0.5,1.2,0.6,27.6,23.4,29.9,29.7,16.6,4.4,,,,,0.4,0.3,0.3,0.4,0.3,0.3,,,,,0.7379,0.7379,0.3865,1.3836,1.4500,0.7202,0.6078,0.7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,4,3,5.0,0.8,1.8,1.3,1.0,,36.4,38.0,41.7,32.6,18.8,45.4,1.3,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.3,,,,0.6903,0.6907,0.5208,1.4797,1.5761,1.4188,0.7315,1.0587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,4,4,5.0,1.8,1.8,1.1,,,31.2,39.9,41.3,15.0,34.9,,,,,,0.3,0.4,0.3,0.4,0.4,,,,,,0.7178,0.7179,0.5491,1.4050,1.4943,0.8955,0.7384,0.9497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,4,5,5.0,2.4,2.0,,,,17.7,2.9,52.4,48.5,44.2,35.3,38.9,,,,0.5,0.3,0.5,0.4,0.4,0.5,0.3,,,,0.7160,0.7161,0.5900,1.3987,1.4916,1.8900,1.3379,1.7609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,5,1,4.0,0.7,1.2,0.7,0.6,0.4,42.1,35.0,36.4,8.6,25.3,,,,,,0.2,0.3,0.3,0.2,0.3,,,,,,0.6952,0.6958,0.2591,1.3377,1.3827,0.5273,1.2453,1.3437,3.7801,1.2581,1.9176,,,,,,,14,0.0484,0.9378,0.9412,2,0.0165,1.0819,1.0860,4,0.0276,1.0519,1.0611,,,,,,,,,4,,
2017_M_02,24/5/17,20170524,5,2,4.3,1.2,1.3,0.8,0.5,0.6,30.5,1.8,32.0,33.5,27.2,13.8,,,,,0.3,0.2,0.2,0.3,0.3,0.3,,,,,0.6514,0.6522,0.3648,1.1449,1.2060,0.6075,1.4452,1.5844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,5,3,3.5,1.3,1.4,1.0,,,40.6,31.7,35.9,28.8,13.9,,,,,,0.3,0.3,0.2,0.3,0.3,,,,,,0.6892,0.6902,0.2916,1.3152,1.3526,0.7338,1.3643,1.5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,5,4,2.2,0.9,0.7,0.5,,,26.9,32.7,26.9,11.8,37.5,,,,,,0.2,0.2,0.3,0.3,0.3,,,,,,0.6884,0.6885,0.1789,1.3558,1.3907,0.5051,1.3699,1.4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,5,5,2.5,0.8,0.4,0.5,0.4,,26.4,27.1,15.0,37.7,30.0,,,,,,0.2,0.2,0.2,0.2,0.3,,,,,,0.7558,0.7558,0.1238,1.1068,1.1303,0.4279,1.5519,1.6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,6,1,3.8,0.7,1.7,1.5,,,21.0,5.3,25.8,8.0,22.2,24.7,,,,,0.3,0.2,0.4,0.3,0.4,0.3,,,,,0.6222,0.6245,0.2156,1.0402,1.0658,0.4893,1.4158,1.4985,3.1643,1.3356,1.8825,,,,,,,,,,,14,0.1674,0.7374,0.7527,1,0.0062,0.2127,0.2152,1,0.0076,0.7999,0.8034,,,,,3,,
2017_M_02,24/5/17,20170524,6,2,5.0,0.6,2.8,,,,26.0,6.0,39.7,35.8,9.3,24.4,,,,,0.4,0.2,0.4,0.4,0.3,0.4,,,,,0.7099,0.7123,0.3030,1.1411,1.1733,0.8290,1.3967,1.5365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,6,3,5.0,2.4,2.6,,,,6.5,6.8,34.9,21.8,29.4,35.7,,,,,0.2,0.3,0.4,0.3,0.3,0.4,,,,,0.6857,0.6872,0.3114,1.1519,1.1926,0.7267,1.5116,1.6443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,6,4,5.0,2.1,2.0,,,,12.1,3.1,14.6,23.3,24.8,23.3,,,,,0.2,0.2,0.2,0.2,0.2,0.3,,,,,0.7797,0.7802,0.2382,1.1956,1.2282,0.3435,1.2448,1.3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,6,5,4.5,1.7,1.0,0.7,0.8,,29.5,28.2,14.7,26.8,,,,,,,0.2,0.3,0.2,0.2,,,,,,,0.6654,0.6658,0.2545,1.1752,1.2164,0.3919,1.2496,1.3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,7,1,4.2,1.0,1.0,1.0,0.9,,35.6,33.5,22.1,26.0,39.4,5.5,,,,,0.6,0.7,0.7,0.6,0.6,0.4,,,,,0.7308,0.7352,0.9201,1.0508,1.1767,2.3600,1.2974,1.6803,4.1334,1.2639,1.7840,,,,,,,2,0.0141,1.0428,1.0438,,,,,7,0.2178,0.9539,0.9852,3,0.0283,0.8488,0.8618,,,,,2,8 barnacles,
2017_M_02,24/5/17,20170524,7,2,4.0,1.3,1.5,1.1,,,48.0,49.0,17.1,39.2,34.2,,,,,,0.7,0.7,0.6,0.7,0.7,,,,,,0.6794,0.6852,0.9162,0.9852,1.1290,2.9633,1.3152,1.7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,7,3,5.0,2.0,1.9,,,,54.1,51.9,57.0,35.2,47.0,11.8,7.5,13.0,,,0.8,0.8,0.8,0.8,0.7,0.7,0.4,0.4,,,0.6108,0.6167,1.0086,1.0829,1.2253,4.2450,1.3259,2.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,7,4,4.0,2.0,1.9,,,,51.7,42.0,49.8,52.5,32.8,12.0,4.9,8.0,,,0.7,0.8,0.8,0.8,0.8,0.4,0.4,0.5,,,0.6867,0.6912,0.9039,1.1471,1.2785,4.6071,1.3617,2.1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,7,5,1.0,1.0,,,,,17.0,26.5,27.7,19.2,6.0,30.9,,,,,0.4,0.4,0.6,0.5,0.5,0.6,,,,,0.7058,0.7120,0.1372,1.1237,1.1406,1.4638,1.2484,1.4709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,8,1,3.8,0.6,0.6,0.5,0.4,0.4,26.5,30.5,15.6,6.5,27.5,,,,,,0.3,0.3,0.3,0.3,0.3,,,,,,0.7448,0.7453,0.2586,1.2077,1.2587,0.4642,1.4011,1.5016,7.0267,1.3905,2.4831,,,1,0.1364,0.9067,0.9389,2,0.0050,0.9672,0.9675,,,,,4,0.0295,0.8305,0.8434,,,,,,,,,11,,
2017_M_02,24/5/17,20170524,8,2,3.5,0.4,0.3,0.5,0.4,,18.4,15.1,20.7,7.4,,,,,,,0.2,0.2,0.2,0.2,,,,,,,0.6979,0.6979,0.4102,1.1922,1.2725,0.2269,1.2562,1.2983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,8,3,2.3,0.5,0.3,0.3,0.2,0.2,23.5,21.9,12.5,28.5,,,,,,,0.2,0.3,0.3,0.3,,,,,,,0.7297,0.7297,0.2465,1.1232,1.1692,0.3442,1.3836,1.4675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,8,4,2.5,0.4,0.3,0.2,0.2,0.3,23.8,21.1,13.0,22.8,3.2,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,0.6810,0.6815,0.2291,1.3074,1.3525,0.2928,1.3252,1.3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_02,24/5/17,20170524,8,5,2.7,0.5,0.5,0.4,0.5,,25.2,19.4,24.5,26.5,6.9,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,0.6782,0.6782,0.1263,1.1404,1.1660,0.3086,1.3962,1.4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,1,1,5.0,0.4,0.9,0.7,0.6,0.3,44.8,42.6,26.2,23.4,5.0,,,,,,0.3,0.3,0.3,0.3,0.2,,,,,,0.6833,0.6865,0.5324,1.1908,1.2939,0.8991,1.1352,1.2919,14.1330,1.2700,3.2422,,,,,,,1,0.0032,0.5297,0.5298,2,0.0028,0.7078,0.7089,1,0.0093,0.6586,0.6633,,,,,,,,,7,,
2017_M_03,25/5/17,20170525,1,2,5.0,2.1,0.9,0.6,0.4,,45.2,57.4,47.2,12.8,4.8,25.5,,,,,0.4,0.4,0.3,0.3,0.2,0.4,,,,,0.7179,0.7214,0.8521,1.1747,1.2908,1.7408,1.1705,1.4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,1,3,5.0,0.9,0.5,0.7,0.2,0.1,30.0,43.4,50.2,30.0,5.5,7.3,,,,,0.3,0.3,0.3,0.3,0.2,0.2,,,,,0.6954,0.6988,0.7845,1.1659,1.2649,1.0350,1.1126,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,1,4,4.7,0.6,0.4,0.2,0.4,0.2,39.5,42.2,12.2,23.0,4.7,,,,,,0.3,0.2,0.2,0.2,0.2,,,,,,0.7280,0.7310,0.4848,1.1836,1.2534,0.6773,1.1786,1.2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,1,5,5.0,0.5,0.3,0.4,0.2,0.2,39.5,26.8,17.7,10.6,,,,,,,0.3,0.3,0.3,0.2,,,,,,,0.7354,0.7379,0.5809,1.2197,1.2803,0.4589,1.0666,1.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,2,1,5.0,0.9,0.6,0.3,0.3,0.2,18.0,30.3,7.4,26.0,30.3,,,,,,0.2,0.3,0.3,0.3,0.3,,,,,,0.7220,0.7233,0.4448,1.3041,1.3600,0.5337,1.0864,1.1869,7.7296,1.0878,2.0304,,,,,,,1,0.0009,0.5203,0.5212,,,,,,,,,,,,,,,,,6,,
2017_M_03,25/5/17,20170525,2,2,5.0,0.6,3.0,1.3,,,45.7,9.1,37.1,6.4,31.3,35.2,,,,,0.4,0.3,0.5,0.5,0.4,0.5,,,,,0.6719,0.6753,0.6753,1.1587,1.2382,1.6791,1.1793,1.4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,2,3,5.0,0.5,2.1,1.1,0.6,,28.1,46.2,26.2,9.1,6.9,9.6,45.2,,,,0.4,0.4,0.4,0.2,0.2,0.4,0.4,,,,0.6183,0.6199,0.7013,1.1768,1.2600,1.3114,1.1314,1.3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,2,4,5.0,1.5,0.9,0.6,0.2,0.2,26.0,11.8,19.6,35.1,34.3,4.0,15.9,,,,0.2,0.2,0.3,0.3,0.3,0.1,0.3,,,,0.6878,0.6898,0.6137,1.2260,1.2980,0.8613,1.1915,1.3477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,2,5,5.0,0.9,1.7,0.3,0.3,0.3,28.9,5.1,13.7,36.2,25.2,12.2,37.1,2.6,,,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.2,,,0.6123,0.6150,0.7306,1.0882,1.1783,1.1156,1.1257,1.3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_03,25/5/17,20170525,3,1,5.0,1.6,0.9,0.4,0.3,0.5,22.5,36.1,18.2,38.3,16.2,,,,,,0.3,0.4,0.3,0.3,0.3,,,,,,0.6375,0.6384,0.8020,1.2331,1.3567,0.8673,1.3283,1.4929,5.7250,1.2619,2.0129,,,,,,,1,,,,,,,,2,0.0683,0.5597,0.5798,,,,,,,,,6,,
2017_M_03,25/5/17,20170525,3,2,5.0,1.1,2.4,1.3,,,36.1,25.4,9.9,37.3,7.6,33.2,,,,,0.4,0.4,0.4,0.4,0.3,0.4,,,,,0.7840,0.7858,0.8314,1.2877,1.4094,1.1153,1.3203,1.5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
