"species_scientific","site","place_name","date","YYYYMMDD","start_time","end_time","slope","tide_height","tide_time","species_common","sp_code","taxon","fork_length","unmeasured","unmeasured_sm","sex","SpCommon","Family","Order","SpCode","a","b","fork_length_cm","mass_g"
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,124,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.4,3.58643584333935
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,166,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.6,8.57937025604909
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,148,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.8,6.0871605524165
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,253,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25.3,30.2456265808336
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,73,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.3,0.735643800527847
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,96,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.6,1.66848848767136
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,280,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,28,40.9576227356005
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,232,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.2,23.3421740194921
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,266,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26.6,35.1340585879384
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,121,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.1,3.33319318260501
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,161,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.1,7.82963644736869
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,184,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18.4,11.6717914339575
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,264,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26.4,34.3500970948223
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,149,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.9,6.21096626249251
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,93,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.3,1.5173865976171
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,143,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.3,5.49271391556353
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,275,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,27.5,38.8094047962214
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,114,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.4,2.78918764728556
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,212,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.2,17.8269255936239
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,209,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,20.9,17.08321564518
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,205,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,20.5,16.1241293030374
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,181,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18.1,11.1119727192071
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,145,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.5,5.72562043633195
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,156,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.6,7.12483443409964
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,183,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18.3,11.4831486264764
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,86,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,8.6,1.20083295202536
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,155,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.5,6.98914426830688
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,147,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.7,5.96500838564943
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,209,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,20.9,17.08321564518
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,121,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.1,3.33319318260501
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,195,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.5,13.8846749036941
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,176,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.6,10.2191577766843
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,61,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,6.1,0.429999978956655
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,128,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.8,3.94357438360189
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,80,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,8,0.967322498071134
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,174,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.4,9.87584988651137
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,147,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.7,5.96500838564943
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,262,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26.2,33.5778657729094
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,93,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.3,1.5173865976171
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,230,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23,22.7456555100569
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,217,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.7,19.1137909538338
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,178,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.8,10.5703175527313
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,160,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16,7.6851257080148
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,251,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25.1,29.5363383832741
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,259,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25.9,32.4413204037631
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,157,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.7,7.26226660662848
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,110,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11,2.50666534142981
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,77,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.7,0.862858329580215
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,142,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.2,5.3786635316215
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,148,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.8,6.0871605524165
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,200,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,20,14.9765546184642
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,194,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.4,13.6728610442175
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,97,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.7,1.72099541420364
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,216,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.6,18.8516315752583
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,141,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.1,5.26620031215924
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,87,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,8.7,1.24306773184371
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,158,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.8,7.40145184058334
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,268,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26.8,35.9298382252264
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,120,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12,3.25150295717721
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,131,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.1,4.22642728738634
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,166,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.6,8.57937025604909
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,131,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.1,4.22642728738634
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,254,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25.4,30.6044825035625
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,162,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.2,7.97594445991199
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,194,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.4,13.6728610442175
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,243,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,24.3,26.809887136294
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,66,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,6.6,0.544212602828172
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,93,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.3,1.5173865976171
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,179,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.9,10.7488695010763
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,78,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.8,0.896798947081482
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,115,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.5,2.86298300694125
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,192,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.2,13.2557071666361
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,88,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,8.8,1.28627970501719
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,213,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.3,18.0795343989223
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,240,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,24,25.8323454853122
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,95,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.5,1.61705878254334
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,153,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.3,6.72294573462189
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,225,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,22.5,21.2989383655544
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,105,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,10.5,2.18116355199553
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,149,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.9,6.21096626249251
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,218,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.8,19.3783655241857
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,161,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.1,7.82963644736869
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,239,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.9,25.5118499249972
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,137,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.7,4.8319977506216
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,112,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.2,2.6454168498014
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,179,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.9,10.7488695010763
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,182,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18.2,11.2965460674638
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,169,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.9,9.05135241355749
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,191,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.1,13.0503450854513
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,165,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.5,8.42576264541022
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,79,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.9,0.931616626169113
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,251,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25.1,29.5363383832741
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,197,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.7,14.3148316174498
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,113,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.3,2.71666929165931
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,236,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.6,24.5662641055462
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,221,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,22.1,20.186690567013
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,266,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26.6,35.1340585879384
