site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,sex
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,96,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,112,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,120,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,121,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,50,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,50,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,100,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,51,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,50,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,51,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,51,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,132,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,104,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,129,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,103,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,140,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,102,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,104,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,133,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,97,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,143,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,151,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,144,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,124,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,132,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,125,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,NA,466,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,50,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,110,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,150,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,120,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,107,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,115,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,49,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,109,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,143,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,86,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,114,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,134,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,107,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,157,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,104,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,166,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,106,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,159,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,115,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,56,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,43,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,157,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,193,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,124,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,114,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,111,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,102,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,133,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,120,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,97,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,51,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,108,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,97,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,106,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,NA,59,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Kelp greenling,Hexagrammos decagrammus,GREENKEL,Vertebrata,106,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Kelp greenling,Hexagrammos decagrammus,GREENKEL,Vertebrata,108,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Kelp greenling,Hexagrammos decagrammus,GREENKEL,Vertebrata,69,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Kelp greenling,Hexagrammos decagrammus,GREENKEL,Vertebrata,92,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,87,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Red rock crab,Cancer productus ,CRABRR,Decapoda,NA,4,"F,M,F,F"
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,200,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,193,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,192,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,164,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,182,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,179,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Dungeness crab,Metacarcinus magister,CRABDUN,Decapoda,NA,3,"M,M,M"
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Helmet crab,Temessus cheiragonus,CRABHEL,Decapoda,NA,58,"F,F,M,M,M,F,M,M,M,F,M,M,F,M,M,M,M,M,M,M,M,M,M,M,M,M,M,F,M,M,M,M,M,M,M,F,F,F,M,M,M,F,F,M,F,M,M,M,M,M,M,F,M,M,M,M,M,M"
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Gracefull crab,Metacarcinus gracilis,CRABGRA,Decapoda,NA,5,"M,M,F,M,F"
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,72,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Masked greenling,Hexagrammos octogrammus,GREENMAS,Vertebrata,90,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Masked greenling,Hexagrammos octogrammus,GREENMAS,Vertebrata,88,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Kelp greenling,Hexagrammos decagrammus,GREENKEL,Vertebrata,60,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Sailfin sculpin,Nautichthys oculofasciatus,SCULSAIL,Vertebrata,47,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific sand lance,Ammodytes personatus,SANDLNCP,Vertebrata,126,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,85,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,Vertebrata,95,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Tidepool sculpin,Oligocottus maculosus,SCULTIDE,Vertebrata,62,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Tidepool sculpin,Oligocottus maculosus,SCULTIDE,Vertebrata,54,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Tidepool sculpin,Oligocottus maculosus,SCULTIDE,Vertebrata,67,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Tidepool sculpin,Oligocottus maculosus,SCULTIDE,Vertebrata,59,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,195,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,224,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,190,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,94,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,150,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,125,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,113,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,174,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,129,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,100,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,117,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,135,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,92,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,130,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,110,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,98,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,140,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,145,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,79,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,59,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,176,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,105,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,85,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,95,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,70,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,89,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,150,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,74,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,175,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,130,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,NA,13,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,112,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,100,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,92,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,96,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,107,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,85,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,111,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,95,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,106,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,94,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,80,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,85,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,115,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,100,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,90,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,103,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,91,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,108,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,94,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,110,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,103,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,108,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,104,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,100,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,93,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,82,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,127,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,93,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,110,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,90,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Pacific cod,Gadus macrocephalus,CODPAC,Vertebrata,NA,139,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,67,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,108,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,86,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,65,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,100,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,75,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,85,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,62,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,99,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,55,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,75,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,62,,
2017_M_07,8/6/2017,20170806,747,800,Gradual ,-0.61,651,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,109,,
