site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,Sex
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,209,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,280,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,214,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,204,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,245,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,245,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,185,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,169,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,89,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,173,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,217,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,195,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,200,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,64,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,195,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,192,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,217,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,201,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,180,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,195,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,178,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,182,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,76,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,60,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,179,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,88,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,77,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,66,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,65,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,NA,108,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Copper rockfish,Sebastes caurinus,ROCKCOP,92,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Copper rockfish,Sebastes caurinus,ROCKCOP,53,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Smoothhead sculpin,Artedius lateralis,SCULSMO,97,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Smoothhead sculpin,Artedius lateralis,SCULSMO,97,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Brown rockfish,Sebastes auriculatus,ROCKBRO,43,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Brown rockfish,Sebastes auriculatus,ROCKBRO,195,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Quillback rockfish,Sebastes maliger,ROCKQUI,236,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,C-O Sole,Pleuronichthys coenosus,SOLECO,224,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,C-O Sole,Pleuronichthys coenosus,SOLECO,190,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,C-O Sole,Pleuronichthys coenosus,SOLECO,168,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,212,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,160,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,160,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,207,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,171,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,184,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,160,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,209,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,256,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,224,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,239,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,250,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,126,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,216,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,193,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,89,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,190,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,217,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,99,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,120,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,138,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,120,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,225,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,138,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,NA,1,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Buffalo sculpin,Enophrys bison,SCULBUF,193,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Buffalo sculpin,Enophrys bison,SCULBUF,121,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Buffalo sculpin,Enophrys bison,SCULBUF,125,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,83,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,99,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,85,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,92,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,89,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,88,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,99,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,34,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,89,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,99,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,97,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,77,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,52,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,52,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,97,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,112,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,121,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,125,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,117,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,98,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,101,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,99,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,98,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,105,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,115,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,100,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,128,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,103,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,114,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,122,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,123,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,126,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,127,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,128,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,113,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,122,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,112,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,125,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,114,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,116,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,172,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,67,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,70,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,75,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,70,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,60,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,68,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,123,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,122,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,127,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,95,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,NA,1,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Northern kelp crab,Pugettia producta ,CRABNKE,NA,12,FFFFFMMMFMFM
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Dungeness crab,Metacarcinus magister,CRABDUN,NA,1,F
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Shore crab,Hemigrapsus,CRABSH,NA,4,FFMM
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Hermit crab,Pagurus spp.,CRABHER,NA,12,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Helmet crab,Temessus cheiragonus,CRABHEL,NA,1,F
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Cottidae,UNLORD,67,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Cottidae,UNLORD,59,,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Slender cockscomb,Anoplarchus insignis,COCKSSL,NA,1,
2017_L_07,8/10/17,20170810,930,942,gradual/steep,-0.8,839,Larval fish,Teleostei,UNFISH,NA,1,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,107,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,108,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,115,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,106,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,105,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,100,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,103,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,118,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,119,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,102,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,109,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,103,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,105,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,94,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,100,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,127,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,107,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,116,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,95,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Shiner perch,Cymatogaster aggregata,PERCHSH,NA,266,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,52,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,110,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,111,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,130,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,175,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,101,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,106,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,153,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,100,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,117,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,115,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,117,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,88,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,161,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,165,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,92,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,189,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,188,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,145,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,155,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,85,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,97,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,190,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,92,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,104,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,107,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,169,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,103,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,47,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Crescent gunnel,Pholis laeta,GUNNCRE,NA,93,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,54,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,57,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,47,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,68,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,59,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,60,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,27,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,46,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,51,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,61,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,75,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,52,,
2017_L_06,8/11/17,20170811,948,1000,gradual ,-0.33,949,Tubesnout ,Aulorhynchus flavidus,TUBESNT,70,,
