"","site","date_DDMMYY","date_YYYYMMDD","quadrat_number","plant_number","rhizome_length_cm","internode1_length_cm","internode2_length_cm","internode3_length_cm","internode4_length_cm","internode5_length_cm","leaf1_length_cm","leaf2_length_cm","leaf3_length_cm","leaf4_length_cm","leaf5_length_cm","leaf6_length_cm","leaf7_length_cm","leaf8_length_cm","leaf9_length_cm","leaf10_length_cm","leaf1_width_cm","leaf2_width_cm","leaf3_width_cm","leaf4_width_cm","leaf5_width_cm","leaf6_width_cm","leaf7_width_cm","leaf8_width_cm","leaf9_width_cm","leaf10_width_cm","rhizome_fw_g","shoot_fw_g","xs_shoot_fw_g","isopod_count","isopod_fw_g","gammarid_count","gammarid_fw_g","caprelid_count","caprelid_fw_g","limpet_count","limpet_fw_g","gastropod_count","gastropod_fw_g","crab_count","crab_fw_g","polychaete_count","other_epifauna","notes","epiphyte_dw_g","rhizome_dw_g","shoot_dw_g","xs_shoot_dw_g","isopod_dw_g","gammarid_dw_g","caprelid_dw_g","limpet_dw_g","gastropod_dw_g","crab_dw_g"
"687","2017_M_05","23/6/17",20170623,2,2,5,0.8,1.1,1.6,1.5,NA,3.4,30.8,21,31.2,34.4,NA,NA,NA,NA,NA,0.3,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,0.5613,0.6832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00900000000000001,0.0579000000000001,0.1157,NA,NA,NA,NA,NA,NA,NA
"688","2017_M_05","23/6/17",20170623,2,3,5,0.6,1,1.2,0.9,0.8,8,36.6,40,28.4,33.2,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.8374,0.8512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00989999999999991,0.0906,0.1399,NA,NA,NA,NA,NA,NA,NA
"689","2017_M_05","23/6/17",20170623,2,4,5,1.1,1.5,1.1,1.1,NA,13.9,5.3,37.2,21.6,35,2.1,25,NA,NA,NA,0.3,0.3,0.4,0.4,0.4,0.3,0.4,NA,NA,NA,0.785,0.7842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0112000000000001,0.0561,0.1874,NA,NA,NA,NA,NA,NA,NA
"690","2017_M_05","23/6/17",20170623,2,5,5,1.8,2.2,NA,NA,NA,48.2,35.8,7.9,37.2,31.6,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.4982,1.3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0101,0.0842000000000001,0.137,NA,NA,NA,NA,NA,NA,NA
"691","2017_M_05","23/6/17",20170623,3,1,5,1.2,2.3,NA,NA,NA,82.1,41.8,74.2,67.4,45.2,NA,NA,NA,NA,NA,0.6,0.4,0.5,0.5,0.6,NA,NA,NA,NA,NA,0.6326,2.7181,9.5445,NA,NA,4,0.0075,2,0.0082,5,0.0871,2,"0.0082",NA,NA,1,"","",0.0118,0.0752,0.4218,0.9838,NA,9.9999999999989e-05,0.000200000000000089,0.0344,0.00290000000000001,NA
"692","2017_M_05","23/6/17",20170623,3,2,5,0.8,1.4,1.4,1.2,NA,7.6,33.3,35,16.8,27.4,20,NA,NA,NA,NA,0.2,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,0.4903,0.8565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00900000000000001,0.0587,0.1207,NA,NA,NA,NA,NA,NA,NA
"693","2017_M_05","23/6/17",20170623,3,3,5,0.9,2.6,NA,NA,NA,17.4,33,8,9.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.2632,0.4437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00760000000000005,0.0281,0.0684,NA,NA,NA,NA,NA,NA,NA
"694","2017_M_05","23/6/17",20170623,3,4,5,0.6,2.2,2.2,NA,NA,21.8,51.9,64.8,20,50.8,9.4,NA,NA,NA,NA,0.3,0.4,0.5,0.4,0.5,0.3,NA,NA,NA,NA,1.0917,1.6138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00990000000000002,0.1421,0.2408,NA,NA,NA,NA,NA,NA,NA
"695","2017_M_05","23/6/17",20170623,3,5,5,1.7,2.3,NA,NA,NA,21.8,8.7,73,54.9,60.1,50,22,4,NA,NA,0.3,0.3,0.5,0.5,0.6,0.6,0.5,0.3,NA,NA,0.8692,2.3022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0117,0.0988,0.3232,NA,NA,NA,NA,NA,NA,NA
"696","2017_M_05","23/6/17",20170623,4,1,5,1.9,2.1,NA,NA,NA,43.6,19.1,44.8,39.4,8.4,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.7931,1.06,3.8194,1,0.158,3,0.0067,4,0.0158,3,0.0472,NA,"",NA,NA,8,"","",0.0071,0.1165,0.1932,0.6089,0.0413999999999999,0.000400000000000067,0.000400000000000011,0.0128,NA,NA
"697","2017_M_05","23/6/17",20170623,4,2,5,1,1,1.6,1,NA,23.2,41,25.5,27.2,26,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,0.5204,0.8188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00990000000000002,0.0790999999999999,0.1488,NA,NA,NA,NA,NA,NA,NA
"698","2017_M_05","23/6/17",20170623,4,3,5,1.6,1.9,NA,NA,NA,49,57.8,55,42.7,35.7,19.2,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,0.7085,1.9646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0164000000000001,0.1064,0.3152,NA,NA,NA,NA,NA,NA,NA
"699","2017_M_05","23/6/17",20170623,4,4,4.4,1.2,1.8,NA,NA,NA,52.4,40.7,29,49.6,NA,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,0.4067,1.3335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0112,0.0545,0.2326,NA,NA,NA,NA,NA,NA,NA
"700","2017_M_05","23/6/17",20170623,4,5,5,1.2,1.6,1.1,0.8,NA,22.8,25.4,26,5.6,6.2,7.4,NA,NA,NA,NA,0.4,0.4,0.4,0.3,0.3,0.3,NA,NA,NA,NA,0.6611,0.5908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0081,0.0936,0.0992,NA,NA,NA,NA,NA,NA,NA
"701","2017_M_05","23/6/17",20170623,5,1,5,1.9,NA,NA,NA,NA,30.8,9.7,65.6,57.2,6.1,67,NA,NA,NA,NA,0.5,0.2,0.4,0.5,0.5,0.4,NA,NA,NA,NA,0.365,1.4268,8.1618,NA,NA,4,0.0112,4,0.0066,2,0.0159,1,"0.0092",NA,NA,6,"","",0.0109,0.0394,0.2313,0.9817,NA,0.001,0.000400000000000067,0.00600000000000001,0.00409999999999999,NA
"702","2017_M_05","23/6/17",20170623,5,2,5,1.1,2.1,NA,NA,NA,46.2,30.5,50,26.4,26.2,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.3569,1.0272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.011,0.0465,0.1415,NA,NA,NA,NA,NA,NA,NA
"703","2017_M_05","23/6/17",20170623,5,3,5,2.2,2.5,NA,NA,NA,5.5,15.4,29.4,27.2,20.2,40.4,45.6,NA,NA,NA,0.2,0.3,0.5,0.4,0.4,0.4,0.5,NA,NA,NA,0.5007,1.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00840000000000007,0.0528000000000001,0.1915,NA,NA,NA,NA,NA,NA,NA
"704","2017_M_05","23/6/17",20170623,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2017_M_05","23/6/17",20170623,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2017_M_05","23/6/17",20170623,6,1,5,2.1,NA,NA,NA,NA,21,51.2,39,15.8,37.8,13.8,39.1,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.3,0.4,NA,NA,NA,0.4021,1.3489,24.6267,2,0.003,5,0.0068,11,0.0209,3,0.0623,1,"0.0028",NA,NA,6,"","",0.00930000000000009,0.0403,0.1958,2.7446,0.001,9.9999999999989e-05,0.00130000000000008,0.024,0.00130000000000008,NA
"707","2017_M_05","23/6/17",20170623,6,2,5,1.4,3.4,NA,NA,NA,39,11.9,59.4,52.6,64.5,40.8,7.8,NA,NA,NA,0.5,0.3,0.5,0.4,0.4,0.4,0.4,NA,NA,NA,0.448,1.9968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0121,0.0487000000000001,0.275,NA,NA,NA,NA,NA,NA,NA
"708","2017_M_05","23/6/17",20170623,6,3,5,2.2,NA,NA,NA,NA,41.2,18.8,43.8,61.4,NA,NA,NA,NA,NA,NA,0.5,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,0.4151,1.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00669999999999993,0.0403,0.1672,NA,NA,NA,NA,NA,NA,NA
"709","2017_M_05","23/6/17",20170623,6,4,5,0.9,2.4,NA,NA,NA,24.6,15.5,20.5,27,31.8,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.3142,0.8567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00659999999999994,0.0312,0.1111,NA,NA,NA,NA,NA,NA,NA
"710","2017_M_05","23/6/17",20170623,6,5,5,0.8,0.5,0.9,0.5,NA,9,4,37,25.4,28.1,NA,NA,NA,NA,NA,0.2,0.3,0.3,0.3,0.3,NA,NA,NA,NA,NA,0.4997,0.4762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00460000000000005,0.0579000000000001,0.0703999999999998,NA,NA,NA,NA,NA,NA,NA
"711","2017_M_05","23/6/17",20170623,7,1,4.9,0.6,1.1,1,0.2,NA,22.6,31.1,46,45.9,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.4313,0.9539,12.4122,1,9e-04,NA,NA,1,0.0015,2,0.0631,4,"0.0093",NA,NA,6,"1 bivalve","",0.00519999999999998,0.0611,0.1113,1.4163,9.9999999999989e-05,NA,0.000399999999999956,0.0157,0.00409999999999999,NA
"712","2017_M_05","23/6/17",20170623,7,2,5,0.7,1.2,1.4,0.2,NA,41.8,48.2,22.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.6368,0.9506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00479999999999992,0.0748,0.1083,NA,NA,NA,NA,NA,NA,NA
"713","2017_M_05","23/6/17",20170623,7,3,5,0.8,2.3,NA,NA,NA,48,16.7,58.8,45.2,45.1,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.5,0.6,NA,NA,NA,NA,NA,0.5989,2.0166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0101,0.0781000000000001,0.2916,NA,NA,NA,NA,NA,NA,NA
"714","2017_M_05","23/6/17",20170623,7,4,5,0.8,1,1.9,0.3,NA,74.4,43,49.2,10.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,0.5328,1.3951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00700000000000001,0.0705,0.1839,NA,NA,NA,NA,NA,NA,NA
"715","2017_M_05","23/6/17",20170623,7,5,5,0.6,1,0.8,0.6,NA,59.7,20.2,44.1,78.4,NA,NA,NA,NA,NA,NA,0.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6757,1.3949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00829999999999997,0.0879,0.2218,NA,NA,NA,NA,NA,NA,NA
"716","2017_M_05","23/6/17",20170623,8,1,5,0.9,2.2,NA,NA,NA,40.7,54.2,17.7,67.2,55.4,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.4194,1.7807,19.6829,1,0.0024,2,0.0024,15,0.0383,9,0.1761,2,"0.0923",NA,NA,5,"1 bivalve","",0.00650000000000006,0.0554,0.2949,2.4575,0,0,0.00209999999999999,0.0473,0.0608,NA
"717","2017_M_05","23/6/17",20170623,8,2,5,0.5,1.5,NA,NA,NA,9.6,50.8,37.4,41.4,39.5,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,0.3993,0.3725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00749999999999995,0.0559000000000001,0.1991,NA,NA,NA,NA,NA,NA,NA
"718","2017_M_05","23/6/17",20170623,8,3,4.2,1.9,1.5,NA,NA,NA,19,36.7,41.9,33.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.3414,0.9003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0091,0.0474,0.1564,NA,NA,NA,NA,NA,NA,NA
"719","2017_M_05","23/6/17",20170623,8,4,5,1.6,1.9,NA,NA,NA,19.1,65.8,58.3,45.2,45,35,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.6599,2.0971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00609999999999999,0.0898,0.3329,NA,NA,NA,NA,NA,NA,NA
"720","2017_M_05","23/6/17",20170623,8,5,5,1,1.9,NA,NA,NA,62.9,58.2,28.1,51,41.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.6139,1.7818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0238999999999999,0.0756,0.284,NA,NA,NA,NA,NA,NA,NA
"721","2017_M_06","21/8/17",20170821,1,1,2.6,0.9,0.7,0.9,1.1,NA,30.6,47.6,54.2,46,49.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.6,0.5,NA,NA,NA,NA,NA,0.8694,2.0333,2.4967,1,0.0526,NA,NA,2,0.0042,NA,NA,16,"0.0455",NA,NA,NA,"","",0.00549999999999995,0.17,0.4117,0.403,0.00620000000000004,NA,9.9999999999989e-05,NA,0.0144,NA
"722","2017_M_06","21/8/17",20170821,1,2,5,1,1.4,1.8,NA,NA,38.5,43.1,25.8,48.6,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.7376,1.4254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000900000000000012,0.1353,0.2985,NA,NA,NA,NA,NA,NA,NA
"723","2017_M_06","21/8/17",20170821,1,3,5,0.7,1.5,1.3,NA,NA,48.1,43.4,21.9,43,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6787,1.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1186,0.2517,NA,NA,NA,NA,NA,NA,NA
"724","2017_M_06","21/8/17",20170821,1,4,5,0.6,1.1,1,1.6,NA,46.4,65.3,35.4,63.4,NA,NA,NA,NA,NA,NA,0.6,0.6,0.5,0.5,NA,NA,NA,NA,NA,NA,1.0532,2.3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00129999999999997,0.1994,0.4837,NA,NA,NA,NA,NA,NA,NA
"725","2017_M_06","21/8/17",20170821,1,5,5,1.3,1.2,1.3,NA,NA,54.4,64.1,33.4,67.5,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,0.8153,2.3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00429999999999997,0.1431,0.4935,NA,NA,NA,NA,NA,NA,NA
"726","2017_M_06","21/8/17",20170821,2,1,5,0.6,0.6,1,0.9,1.1,65.8,82.8,96.7,56.2,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,1.1396,2.6964,11.14,1,0.0067,NA,NA,11,0.03,NA,NA,27,"0.1861",NA,NA,2,"","",0.013,0.1828,0.4973,1.3942,0.000800000000000023,NA,0.001,NA,0.0772,NA
"727","2017_M_06","21/8/17",20170821,2,2,3.7,0.3,0.5,0.5,0.6,0.9,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.5847,1.1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00439999999999996,0.0891,0.2295,NA,NA,NA,NA,NA,NA,NA
"728","2017_M_06","21/8/17",20170821,2,3,5,0.9,0.9,1.1,1.9,NA,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,0.1497,3.4057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0121,0.1853,0.6452,NA,NA,NA,NA,NA,NA,NA
"729","2017_M_06","21/8/17",20170821,2,4,3.5,0.6,0.8,0.7,1.2,NA,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.6811,2.3838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00970000000000004,0.0963000000000001,0.4511,NA,NA,NA,NA,NA,NA,NA
"730","2017_M_06","21/8/17",20170821,2,5,5,0.6,1,0.9,1.1,1.4,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,1.174,2.2237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00629999999999997,0.2252,0.4774,NA,NA,NA,NA,NA,NA,NA
"731","2017_M_06","21/8/17",20170821,3,1,5,0.6,1,1,1,0.8,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.8723,1.8468,14.88,NA,NA,3,0.0059,11,0.0338,NA,NA,6,"0.0255",NA,NA,3,"","",0.00350000000000006,0.1603,0.3809,1.8253,NA,9.9999999999989e-05,0.00119999999999998,NA,0.0096,NA
"732","2017_M_06","21/8/17",20170821,3,2,5,0.8,0.7,1.2,1.1,NA,67.2,44.5,10.2,51.2,23.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.8217,1.4058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00490000000000002,0.1506,0.2342,NA,NA,NA,NA,NA,NA,NA
"733","2017_M_06","21/8/17",20170821,3,3,5,0.6,0.7,0.6,0.8,0.7,68.7,55.8,66.5,31.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,0.6859,1.7656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00790000000000002,0.1083,0.333,NA,NA,NA,NA,NA,NA,NA
"734","2017_M_06","21/8/17",20170821,3,4,5,0.4,0.4,0.6,0.7,0.6,61.2,45.4,36,55.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.7685,1.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00690000000000002,0.1456,0.2852,NA,NA,NA,NA,NA,NA,NA
"735","2017_M_06","21/8/17",20170821,3,5,5,0.6,0.6,0.6,0.7,0.7,43.5,53,52,24.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.944,1.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00339999999999996,0.142,0.2254,NA,NA,NA,NA,NA,NA,NA
"736","2017_M_06","21/8/17",20170821,4,1,3.5,0.6,0.5,0.9,0.8,0.7,59.7,41.9,51.7,44.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.5873,1.388,5.5383,NA,NA,1,0.0019,16,0.038,NA,NA,NA,"",NA,NA,NA,"","",0.0107,0.0805,0.2582,0.5974,NA,0.000199999999999978,0.00129999999999997,NA,NA,NA
"737","2017_M_06","21/8/17",20170821,4,2,5,0.6,0.6,0.7,0.8,0.7,37.7,50.2,48.1,46.5,14.4,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.7478,1.2414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00309999999999999,0.1104,0.2542,NA,NA,NA,NA,NA,NA,NA
"738","2017_M_06","21/8/17",20170821,4,3,5,0.9,0.6,0.9,0.8,1,73,76.7,66.4,37.5,19.5,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.9466,2.4156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00319999999999998,0.1496,0.4517,NA,NA,NA,NA,NA,NA,NA
"739","2017_M_06","21/8/17",20170821,4,4,5,0.7,0.9,1.1,1.2,1.2,64.6,46.8,57.8,54.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6556,1.5987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00719999999999998,0.1096,0.2757,NA,NA,NA,NA,NA,NA,NA
"740","2017_M_06","21/8/17",20170821,4,5,5,0.5,0.5,0.6,0.7,0.7,57,67,63.8,27.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.8915,1.4637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00700000000000001,0.1246,0.2817,NA,NA,NA,NA,NA,NA,NA
"741","2017_M_06","21/8/17",20170821,5,1,5,0.6,0.8,1.3,1.3,1.1,30,19.8,27.6,34.5,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,0.4723,0.6847,0.849,NA,NA,1,0.006,18,0.0245,NA,NA,1,"0.0038",NA,NA,1,"","",0.000800000000000023,0.0818,0.141,0.1453,NA,0.000199999999999978,0.00129999999999997,NA,0.00239999999999996,NA
"742","2017_M_06","21/8/17",20170821,5,2,4.8,0.5,0.4,0.5,0.8,0.9,33.9,36.9,11.8,30.8,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.5009,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00159999999999993,0.1023,0.1039,NA,NA,NA,NA,NA,NA,NA
"743","2017_M_06","21/8/17",20170821,5,3,5,0.7,0.9,0.8,0.8,0.8,35.6,34.9,35.8,42,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6086,0.9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00629999999999997,0.1313,0.2237,NA,NA,NA,NA,NA,NA,NA
"744","2017_M_06","21/8/17",20170821,5,4,5,0.3,0.6,0.5,0.6,0.9,45.2,46.2,17.7,42.3,NA,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,0.5745,0.9318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.005,0.1101,0.2008,NA,NA,NA,NA,NA,NA,NA
"745","2017_M_06","21/8/17",20170821,5,5,4.6,0.6,0.8,0.8,1.1,1.3,53.1,55.2,23.7,45.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.5525,1.2952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00390000000000001,0.1049,0.2601,NA,NA,NA,NA,NA,NA,NA
"746","2017_M_06","21/8/17",20170821,6,1,4,0.7,0.5,0.7,0.9,1,26.7,37.2,32.2,36.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.3872,0.9762,2.1119,NA,NA,NA,NA,6,0.0069,NA,NA,5,"0.0166",NA,NA,NA,"","",0.00339999999999996,0.0773,0.2205,0.3311,NA,NA,0,NA,0.00429999999999997,NA
"747","2017_M_06","21/8/17",20170821,6,2,5,0.6,1,0.8,1.2,1.3,31,36.6,20.5,25.8,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.4453,0.6457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000499999999999945,0.0904,0.153,NA,NA,NA,NA,NA,NA,NA
"748","2017_M_06","21/8/17",20170821,6,3,5,0.5,0.6,0.8,0.6,0.7,39.8,55,38.4,46.8,7,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.4732,1.3085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00279999999999991,0.0927,0.2653,NA,NA,NA,NA,NA,NA,NA
"749","2017_M_06","21/8/17",20170821,6,4,5,0.6,0.7,0.8,1.1,0.9,35.2,38,37.4,12.2,44,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.5,NA,NA,NA,NA,NA,0.4514,1.3854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000699999999999923,0.0952,0.2684,NA,NA,NA,NA,NA,NA,NA
"750","2017_M_06","21/8/17",20170821,6,5,5,0.7,1,1.1,1.4,NA,19.8,23.8,24.2,38.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.654,1.0178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1247,0.2034,NA,NA,NA,NA,NA,NA,NA
